Частота,"Сигнал 0","Сигнал 0 + шум","Сигнал 1","Сигнал 1 + шум","Сигнал 2","Сигнал 2 + шум"
68,1.1525533223603E-16,0.0010375338080647,1.2621610569836E-15,0.0014883586421472,1.3331408432782E-15,0.0038023635278423
69,6.2120316139824E-17,0.00094830296121498,3.6752166808012E-16,0.00047406287590695,5.2301101009452E-16,0.0024687937077159
70,1.2041983954979E-16,0.0045017761255792,9.6122702284018E-16,0.0023600533841984,9.2669532536096E-16,0.0027010725985156
71,3.8519617686649E-17,0.0020403128248058,5.4687848805718E-16,0.0016640565038495,6.1992956388035E-16,0.002677180986579
72,6.0122686944488E-17,0.0029553680446406,1.6115503392757E-15,0.0014525733466926,1.7122340951309E-15,0.0027423974161686
73,6.9190755115417E-17,0.0022379535382398,6.8342913892823E-16,0.0053775272730801,5.5957194575735E-16,0.0015098089052918
74,2.633346553484E-17,0.00054151704213932,1.379651395946E-15,0.0015508063944891,1.4808440184668E-15,0.0074658964406164
75,2.7606975058592E-17,0.002330501104462,8.8063262553258E-16,0.0025979204353607,6.4475301420047E-16,0.0030025144139913
76,2.5416406112373E-16,0.00307447461816,1.4020893001013E-15,0.005126464621288,1.1431223030519E-15,0.0024624336231818
77,4.424195944759E-17,0.0039066156247945,2.6185565728441E-15,0.00091712207220656,2.6602417125225E-15,0.0026654822777815
78,1.0618368483377E-16,0.0028539320622655,2.9426601873875E-15,0.0032303329614885,2.8954600157141E-15,0.00019454666893375
79,5.4255558870763E-17,0.0025309028191371,8.2365350858226E-15,0.0030736994777773,8.3506753356697E-15,0.0026686867488129
80,1.6744745281715E-16,0.0022497995064646,5.3308654699088E-15,0.0020778992038258,5.062683476857E-15,0.0041693414454923
81,1.5423004181466E-16,0.0032151942804429,9.002274382573E-15,0.0031769184915391,8.9946207241869E-15,0.0020413508346925
82,2.4985785229875E-16,0.0041421074678587,3.211324333052E-15,0.0016797394709732,2.9414683591078E-15,0.002404642209068
83,7.4975803634788E-17,0.0013623661530698,3.700047456233E-15,0.0015618281073337,3.7884257456026E-15,0.0028380541127565
84,8.696844006113E-17,0.0019945486937644,1.2583956890136E-15,0.00067813779398394,1.3379482553757E-15,0.0032861761599418
85,9.6457516907235E-17,0.0018112875310511,1.5823622927165E-15,0.0007246298241193,1.5979278709831E-15,0.0027355940723392
86,2.1351785572821E-16,0.0012424737395752,1.4766675885053E-15,0.0024574245363678,1.361108638704E-15,0.0013971231912003
87,4.0971492014389E-16,0.0038932529285325,1.9005891816594E-15,0.00031682627680216,2.4285637283129E-15,0.0028354710367757
88,6.3833659950386E-16,0.0011160581005124,8.3900145882562E-16,0.0022772245731002,4.0140669119559E-16,0.0021562825065434
89,1.0865908382118E-16,0.0025316704244283,9.4526046992705E-16,0.0029422910795079,1.335110384012E-15,0.0011707215378575
90,5.218071818374E-16,0.0045340129481793,1.460020244712E-15,0.00048017328088242,2.429026820896E-15,0.0030711998790995
91,2.1262473466377E-16,0.0020618932809296,1.6225049831555E-15,0.003336877657184,2.1128600751299E-15,0.0030771463307108
92,5.7840939275439E-16,0.0029582929214347,7.8346755187286E-16,0.0043231942517078,7.1347852180709E-16,0.0022735679703578
93,8.1500327414548E-16,0.0033836861762675,1.5355924626835E-15,0.0046369650892352,3.0881075726063E-15,0.0014331274258362
94,2.1887606212576E-16,0.003059651091715,8.6638020167295E-16,0.0035306069208415,1.3828722435554E-15,0.0025872464889539
95,1.9243698615779E-16,0.004079672421624,1.7606888761907E-15,0.0011935697173586,2.2440724310068E-15,0.0017188120929053
96,5.9691153375529E-16,0.00546738307844,5.9638010504258E-16,0.0028964183885078,1.241086839813E-15,0.0035700912166925
97,1.2939765321422E-15,0.0027042473403185,1.8350075025261E-15,0.0039319642958377,4.0344201364706E-15,0.0022044354566505
98,2.7030155165483E-15,0.00086062127078788,1.6665152604068E-15,0.0028193801324758,7.7471374967928E-15,0.0027418679677956
99,1.76092453979E-15,0.0053547828870712,1.6763359206657E-15,0.0032997213330227,5.0721716421582E-15,0.0018166718553468
100,0.5,0.5013787134822,0.49999999999999,0.49945898495485,1.5,1.4970400496194
101,1.6452642415596E-15,0.0032246311319724,1.4514110920285E-15,0.0029005699976808,5.3987764687203E-15,0.002234514962655
102,1.7595664168798E-15,0.00027988528976262,2.171166705998E-15,0.002698406863859,5.29938156285E-15,0.0041438818993462
103,1.7218027100653E-15,0.0024828267120059,1.4956091437431E-15,0.0028870789238996,4.7036933389088E-15,0.0032222809450593
104,5.7410014571533E-16,0.0014382772162199,3.4976202923174E-16,0.0031021782646215,6.4738052294529E-16,0.0021610829829905
105,1.4217399038279E-16,0.0021120282604463,2.8847909645953E-16,0.0020630841484665,6.0815330362718E-16,0.0020876730934044
106,3.6821400735637E-16,0.003538573722197,1.0292458648999E-15,0.0036894041226574,1.8279069955912E-15,0.0019741279119177
107,3.7264281303674E-16,0.0042081223707895,1.3376243727107E-16,0.0012114921653356,8.5281819628632E-16,0.0029224062209401
108,6.2743997233728E-16,0.0029526231659871,8.0661509424761E-16,0.00061888491891719,1.7255184765646E-15,0.002420315106269
109,9.0252982890201E-16,0.0012782255886626,1.1465246975356E-15,0.0018924766074984,3.0156404612438E-15,0.0046632153526995
110,7.8040630481126E-17,0.004818181543935,3.9483486719242E-16,0.0014358869254629,1.682233023122E-16,0.0038959971646092
111,4.1817723936565E-17,0.0013795876184808,2.8310277769698E-16,0.0027960589172947,4.7525946664479E-16,0.0013382831692465
112,1.9131047002059E-16,0.0023032139362531,4.847981173978E-16,0.0021396454962017,2.5485160612936E-16,0.0036836846752579
113,3.2989706942836E-16,0.0035595288511204,8.0180237299575E-16,0.001884290565003,1.3963097958402E-15,0.0031479580420327
114,3.5587599562862E-16,0.0034155221157763,1.9503237859138E-16,0.003874637456083,6.6669078401333E-16,0.00096766367969836
115,1.0662006744863E-16,0.0014087748660621,7.5394992307208E-16,0.001842886412614,5.610303250973E-16,0.005388295358484
116,6.3719306698893E-17,0.0042757183604419,4.7459431687618E-16,0.0025312553129537,4.3161899921531E-16,0.0046828236065289
117,1.4142387765764E-16,0.0049974055337299,1.086812093527E-15,0.00375714832807,1.607910690743E-15,0.0024136398389532
118,2.4103421455748E-16,0.00055389864662195,5.6591154689041E-16,0.0015764605841212,9.8321808928011E-16,0.0022435727708089
119,3.0935184279643E-16,0.0022547325725664,8.4122187892111E-16,0.0030148083995481,1.6676202903281E-15,0.0074476274035969
120,3.5172928583658E-16,0.0014865317383306,5.3003313885435E-16,0.0022684112217352,1.0442641236868E-15,0.001105634490042
121,2.2543753769828E-17,0.004511320104358,3.6890716261226E-16,0.0043987204740421,4.534327206511E-16,0.0027910039618119
122,1.4791821035963E-16,0.0011523889607934,2.0960044222987E-16,0.0021372599306939,4.9857293752919E-16,0.0029285257039576
123,1.5699412334044E-16,0.0011604114286357,3.4062157128395E-16,0.00041927283245376,8.1062624767438E-16,0.0019870406218693
124,2.0529088996619E-16,0.0041591153765376,3.3910618779298E-16,0.0031409103822183,2.894875989449E-16,0.0027420477809703
125,2.5798657819912E-16,0.0018174169848796,4.0659729435078E-16,0.0014561054566423,1.032953747375E-15,0.0026553676010117
126,1.9085758689663E-16,0.0015963014242464,4.4499994520591E-16,0.0023870829471541,7.4350986997221E-16,0.0024281213726874
127,8.5524898502294E-17,0.0040540858548383,1.6540708321464E-16,0.0029107130734714,2.4797835306759E-16,0.0034654412696324
128,1.4161361590138E-16,0.0041260561733459,2.7895517806139E-16,0.004443525638718,4.4178426509925E-16,0.0026163650420509
129,2.0781001902859E-16,0.0018772526321627,5.8403302255437E-16,0.00089509969757406,8.1800106886096E-16,0.0035526836920235
130,3.0886258481571E-16,0.001438888602372,5.7190965948502E-16,0.0036201810070322,1.3341308694147E-15,0.0025227943933727
131,3.9339580270515E-16,0.0051912766924993,5.6374327044854E-16,0.003841956617944,1.5855231887298E-16,0.0013580701650292
132,1.7388013576579E-16,0.0020025265934852,6.455409577317E-16,0.0029869894122886,1.0573007569072E-15,0.0016971329274457
133,3.0525973963839E-16,0.0013945715927474,7.4843538725819E-16,0.0010573537846026,1.1418978478801E-15,0.0025569601272777
134,4.924207666927E-16,0.0019881789882576,1.0296653915938E-15,0.0031619962132377,2.267435285708E-15,0.0017028598597124
135,5.7956045660014E-16,0.0043140823362006,6.563469206633E-16,0.00073245969299404,1.8890153237425E-15,0.00066271595931617
136,2.1732585736401E-16,0.0024346429911223,2.5504478755313E-16,0.0014289995856142,5.8488825240041E-16,0.0017269671381321
137,3.0414662957906E-16,0.00091265538193366,4.5924200566245E-16,0.001393226507784,8.053320810393E-16,0.0023484983896755
138,2.9775342405673E-16,0.0026904888577899,4.5278094508616E-16,0.0019652573555119,1.2251643613953E-15,0.00077343236543192
139,1.3597745610894E-16,0.0025532202433735,6.6094042226361E-16,0.0051665580047609,1.2076248590041E-15,0.0021569081663651
140,9.4831709318883E-17,0.0037546677484993,4.7424234335401E-16,0.0034819211566313,7.0140920900578E-16,0.0013615758142676
141,1.9468750193575E-16,0.0039853692190541,8.0057987036867E-16,0.0030945759410699,1.623517077093E-15,0.0035337667157482
142,1.2556166187888E-16,0.0019762799037558,3.1852101921492E-16,0.0038465241555748,5.2197981546528E-16,0.0032291307314597
143,6.3366239680396E-17,0.0030172335319984,3.2858108461422E-16,0.0027193820026893,3.1392031126385E-16,0.0046133537869109
144,2.5138644559188E-17,0.0039050498529699,1.1671427582623E-16,0.0027634395223493,5.2964743830439E-16,0.0024873681237648
145,1.4534419968276E-16,0.0028226008416579,6.7779855479765E-16,0.0023049942080923,1.0552791860174E-15,0.0027470096901335
146,2.1310815320021E-16,0.00069758611057085,6.7692646091752E-16,0.0011928041593066,1.0862487660317E-15,0.0047035373297772
147,3.8752580407618E-17,0.0019876412609798,6.2361042488818E-16,0.0016309886276442,8.1942482066358E-16,0.00045034501325949
148,8.819448929487E-17,0.0029236078366434,1.2155567912855E-15,0.00085783468470515,1.5626574851232E-15,0.0037873510802356
149,1.2576438162992E-16,0.0039476164452265,6.8517592917474E-16,0.0027546262590967,1.0628535020591E-15,0.0022204217013418
150,1.1302430147522E-16,0.0027654024905117,7.0434769235456E-16,0.0004102864930403,9.5577431526586E-16,0.0010141351895862
151,2.0121553764348E-16,0.0037022871841438,6.8259085643187E-16,0.00034252330490421,9.9207212894099E-16,0.0026471620903869
152,2.4075479349485E-16,0.0039574185374186,4.5865871681746E-16,0.004188967005748,7.6598058310065E-16,0.0025758945080833
153,5.529561168311E-17,0.0040353879004492,1.7366775802492E-16,0.0020406175327014,8.7286664084058E-17,0.0051144039813731
154,2.7836219175864E-16,0.0013789489317966,4.571316263783E-16,0.0016547968695063,9.6359256229216E-16,0.0037939327703446
155,5.1665572000745E-17,0.00097692156906374,1.112483851257E-16,0.00219453370953,2.3581000120361E-16,0.0070928298809829
156,3.8166270582651E-16,0.0023808742482343,2.8441176855783E-16,0.0022888816331333,9.7506460690837E-16,0.0037118330501374
157,9.2294410644405E-17,0.0026163850414342,3.2327215333509E-16,0.0023983488691779,5.4998327163167E-16,0.0017393498151979
158,1.1054693423768E-16,0.0025837147881726,1.3600736174199E-16,0.0015191922828131,5.4509387439067E-17,0.0042542530999042
159,3.727969129453E-16,0.0051592359024595,1.9636799110696E-16,0.0005146409231217,8.5992128536833E-16,0.0025052008398077
160,1.2954208641847E-16,0.0036510595749823,5.1028618688906E-16,0.0016107678607667,8.5545082354846E-16,0.0041830431503082
161,1.1633279937158E-16,0.0016933656157987,2.1331903316246E-16,0.0019757988773954,3.6534879373855E-16,0.0015877223937951
162,1.6554095757115E-16,0.0019295392196324,6.4464374112352E-16,0.0060792419089732,8.7208960099231E-16,0.0025249715034486
163,1.8187234831549E-16,0.002848424285971,6.2206488602923E-16,0.0031342725773837,9.9362527685531E-16,0.0021010114042016
164,2.4436763694104E-16,0.0030296285281893,8.2821243037841E-16,0.001247596566655,9.5923263596601E-16,0.0017039471756188
165,1.647530924701E-16,0.0018514826916131,5.9110604596567E-16,0.0024273983835653,6.7545492902375E-16,0.0012918770007563
166,9.6619269117377E-17,0.0018156616585478,6.0408232197331E-16,0.0027691358763731,6.6972397019408E-16,0.0034840770267016
167,2.1903329773299E-16,0.0013097774645931,3.2838897538735E-16,0.001761643706121,5.3996577029865E-16,0.0029540505550127
168,1.364704398117E-16,0.0036309018518068,4.6692832305357E-16,0.001156589074193,6.0018918761086E-16,0.0037521170093038
169,7.4729538070565E-17,0.00078136961080135,6.852167361722E-16,0.0044711247950001,6.2349551286928E-16,0.0034224119308823
170,1.460834428019E-16,0.0050154973318079,6.4168123129392E-16,0.002097829983979,5.7474998766453E-16,0.0029029567615074
171,1.8423098176839E-16,0.0048605560846829,5.9076566426117E-16,0.00072561939248784,4.6658081037535E-16,0.0041957083642921
172,4.5450370795264E-17,0.0033518667218479,4.1504907764963E-16,0.0012702056554449,3.3098045246799E-16,0.00095220218827436
173,1.2463279067367E-16,0.0027360511578032,1.27672087828E-16,0.0031441082349108,6.042025845918E-16,0.0023883387295904
174,3.4452840185002E-16,0.0027730880172657,3.4269587796726E-16,0.0044164605937956,3.7044844270276E-16,0.0014253604771497
175,3.0932036545212E-16,0.0012517547000533,6.1294636010915E-16,0.00078130309545124,1.1210017706201E-15,0.0029269784219829
176,4.7655388449771E-16,0.0029145756282595,8.5574354772906E-16,0.0016756127707977,2.0443272552282E-15,0.0038171939627525
177,1.6372487072358E-17,0.0022857770929093,5.6644844145955E-16,0.0033507672795244,6.7057173141414E-16,0.00094841231087413
178,1.7782306820806E-16,0.0024271366917301,7.0847072648515E-16,0.0013297263852227,9.7153505141937E-16,0.0048932757259874
179,1.7145356292941E-16,0.0023080573705264,1.3701076626406E-15,0.0017060461119165,1.9090297448554E-15,0.0018614421530902
180,2.9528336212013E-16,0.0027881571482912,8.153930338694E-16,0.0042723880109341,1.456563698101E-15,0.0043828904403404
181,1.9913505737862E-16,0.0035504971229402,6.8863417762876E-16,0.0034846912163208,1.0809499696437E-15,0.0018023980080796
182,2.0801096874865E-16,0.0019047631951268,4.8334932520584E-16,0.0034071280240787,9.323690307477E-16,0.0023766363263878
183,1.3316568125808E-16,0.00083360754244945,3.772631308606E-16,0.0029161894822221,6.5491234701381E-16,0.00075891982526984
184,2.2503652542814E-16,0.0010820754932818,1.7260516536425E-16,0.0024237980528231,5.9477576671262E-16,0.0042932552092534
185,6.8947498011133E-17,0.001319967680765,6.3095093181119E-16,0.0010463143475321,7.345668123396E-16,0.0054277945377285
186,8.7782021517198E-17,0.0020958231220227,7.1071946304409E-16,0.0034166219395671,6.1718355267998E-16,0.0022602079306675
187,2.1367815992279E-16,0.00030795943868173,3.4379776576395E-16,0.0020676101840554,2.226929725257E-16,0.0038301237972385
188,1.2476688636071E-16,0.0022227336705133,5.4958902407723E-16,0.0037815657366218,7.1711840253883E-16,0.0025301320744795
189,8.3226680030175E-17,0.0018095742447502,4.9534050508014E-16,0.0010175759751134,5.2822080610233E-16,0.00340157332371
190,2.2916707342449E-16,0.0046411557733247,6.2952142452364E-16,0.0019485361073496,1.1764936400261E-15,0.0005744962702951
191,7.9145262306155E-17,0.0015314586550974,1.9670829107561E-16,0.00089002080115994,3.9368432309243E-16,0.0018020213143436
192,4.9105548130822E-17,0.0079295860512316,3.1466275773202E-16,0.0014340889305398,4.322754048008E-16,0.0042721840338267
193,3.204845377648E-16,0.0013429322508799,3.1936800038335E-16,0.0042029949261176,7.9489093165323E-16,0.0035825114314092
194,2.6558878460091E-16,0.0021093191168771,6.791301087002E-16,0.00026861439711358,1.1054100128318E-15,0.0034089442794869
195,7.496781869081E-17,0.0032276276413556,8.8379639089341E-16,0.00070132841053391,1.1690400880654E-15,0.001035064387193
196,1.4018630455891E-16,0.00064805187838035,6.0068785173512E-16,0.0011020444148673,6.5952085553124E-16,0.0031826088162343
197,1.7645483660335E-16,0.005561573588557,2.5575726732784E-16,0.0012570985539518,6.4367436328222E-16,0.0033800783172554
198,3.0003966304217E-16,0.0020421014681024,4.5531258234413E-16,0.0017744349549398,9.2751462453393E-16,0.0023777831707584
199,7.2422610893486E-16,0.0024428416357885,1.2526685202772E-15,0.0034732731293197,2.681638645965E-15,0.0032484352513749
200,2.1713260908138E-16,0.0033478474685811,2.0862358340075E-16,0.001761043594198,4.8493889620427E-16,0.003576672102009
201,1.4376616564621E-17,0.0010263184034448,3.0603106762363E-16,0.0013303376727625,2.4696393996607E-16,0.0024851333248926
202,1.5837365194609E-16,0.0025419564924611,2.2907149427952E-16,0.002398326330445,5.6915253516371E-16,0.0038181000520144
203,1.9482734211322E-15,0.0019675380579778,1.8861992104511E-15,0.0022762053555025,5.6796862924092E-15,0.0026601398694576
204,8.3438322446376E-17,0.003341503117447,8.4498608549796E-16,0.0044140662780058,8.7015768566359E-16,0.0018757866147196
205,1.1827628867516E-16,0.0015600582355952,3.7960494207481E-16,0.0017999688565891,5.9395056579652E-16,0.0045735336953172
206,1.4837618176837E-16,0.0042443221604403,2.4614715294584E-16,0.0023128062758711,3.208160235004E-16,0.0017485161246412
207,8.9630889184323E-17,0.0025633416857315,3.4274048582542E-16,0.001437979591429,6.0087944456251E-16,0.0025747687629698
208,1.6671956888228E-16,0.0012137069399226,3.8749136922175E-16,0.003486598157943,3.7169869745369E-16,0.0038419075932106
209,1.7298826420995E-16,0.0016853917072564,4.5397760111684E-16,0.0026686694369945,6.0957752412201E-16,0.0033535669286276
210,7.0762268461929E-16,0.0016102883863483,5.752363222364E-16,0.0031992459217343,1.9270144046325E-15,0.0043813160067833
211,6.2924676940481E-16,0.0031336525476904,1.718353006576E-15,0.0030392134343461,2.7513080075242E-15,0.0039979528417472
212,3.0146419337689E-16,0.0027237387463757,1.6650834968217E-15,0.0015953905214054,2.0493604030435E-15,0.0020657124203062
213,8.2892901060292E-17,0.0047267855325808,1.1827670898713E-15,0.0010113520869324,1.4132718782751E-15,0.0036052872751571
214,9.5992568503386E-17,0.00014972828472079,2.0845309126802E-16,0.0029626997832252,2.7203919169825E-16,0.0035379886405898
215,6.7239378011643E-16,0.0045653458791487,6.1152843314193E-16,0.0016008821861911,2.0640560114592E-15,0.0015089438929189
216,1.0386991240262E-15,0.0024290908397585,1.4691562162911E-15,0.0022635439052433,3.6084701024313E-15,0.0036947056204895
217,1.9475085139237E-16,0.0013639494379726,3.8345717977931E-16,0.0036236110207066,7.3497441572119E-16,0.0016144026985507
218,2.6476339197238E-16,0.0031881484140285,2.4881149779511E-16,0.0027446949791535,3.5606961587909E-16,0.0010324455564181
219,1.2268296583404E-16,0.0013882279781046,1.0167690420188E-15,0.0040313411186254,1.5974994044797E-15,0.0038774888405293
220,2.3572941623174E-16,0.0029725675162577,8.4868965728973E-16,0.0017076536408656,5.4589475325599E-16,0.0040060529753048
221,1.5958177609756E-16,0.0019962391971165,1.1560938466346E-15,0.0029393055017533,1.7716894999593E-15,0.0031328011745314
222,4.5159151030297E-17,0.0042000461437681,2.790274794701E-16,0.00063190796112923,4.103770365716E-16,0.00065826219172283
223,1.2341789646666E-16,0.0030685283114864,9.4617151914693E-16,0.00067901799935821,1.2715004338416E-15,0.00079336498243428
224,1.4840051230109E-16,0.0040266032999144,5.7387622995383E-16,0.004828174285974,6.1887952067067E-16,0.0021451346477675
